run_id,effective_state_dimension,interleg_plv,active_leg_count,frequency_pre_hz,frequency_post_hz,frequency_change_hz,dn_mean_hz,cpg_mean_hz,contact_limb_count,contact_force_peak,scope
A3_interruption_full_s06,4.869525791673487,0.27953198552131653,4,9.03781979977753,8.9349535382416,-0.10286626153592948,24.388347625732422,4.875663757324219,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_full_s07,5.086834376212513,0.2017703503370285,4,8.620689655172413,8.577555396711936,-0.04313425846047636,24.918033599853516,5.112737655639648,3,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_no_cpg_s00,1.0007087086798512,,0,,,,26.177139282226562,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_no_cpg_s01,1.0017014086868492,,0,,,,26.377979278564453,0.0,1,3.267091751098633,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_no_cpg_s02,1.000550957951924,,0,,,,23.4742488861084,0.0,1,3.6177918910980225,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_no_cpg_s03,1.0006105168426265,,0,,,,21.426237106323242,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_no_cpg_s04,1.0026454876418096,,0,,,,26.58977699279785,0.0,2,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_no_cpg_s05,1.000458350582497,,0,,,,22.763614654541016,0.0,1,3.6177918910980225,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_no_cpg_s06,1.0013542453444453,,0,,,,24.25904083251953,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_no_cpg_s07,1.0001249323343568,,0,,,,24.765052795410156,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_no_feedback_s00,4.3108154563779735,0.24190278351306915,4,8.759733036707452,8.845604002859185,0.08587096615173273,26.3431396484375,5.523714065551758,1,3.9070608615875244,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_no_feedback_s01,6.650979012112078,0.0770980566740036,5,8.898776418242491,9.006433166547534,0.10765674830504324,26.528640747070312,5.446048736572266,3,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_no_feedback_s02,5.084957724827055,0.15355609357357025,5,9.343715239154616,9.292351679771265,-0.05136355938335058,23.606548309326172,4.853221893310547,2,3.8246278762817383,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_no_feedback_s03,4.20398815305664,0.10947290807962418,4,8.620689655172413,8.577555396711936,-0.04313425846047636,21.521286010742188,4.077940940856934,1,3.9070608615875244,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_no_feedback_s04,4.916623279418117,0.4330746829509735,4,8.898776418242491,8.9349535382416,0.036177119999109664,26.768203735351562,5.673061847686768,3,4.663288593292236,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_no_feedback_s05,4.751893387735858,0.058191750198602676,3,8.898776418242491,8.9349535382416,0.036177119999109664,22.871810913085938,4.283235549926758,2,3.7522921562194824,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_no_feedback_s06,4.86539759106847,0.2928808033466339,4,9.03781979977753,8.9349535382416,-0.10286626153592948,24.388416290283203,4.877472877502441,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A3_interruption_no_feedback_s07,5.092061404930458,0.19866633415222168,4,8.481646273637374,8.666904932094353,0.18525865845697886,24.91819190979004,5.114600658416748,3,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
A4_delayed_full_s00,4.313702553605175,0.2674907445907593,4,8.759733036707452,8.845604002859185,0.08587096615173273,26.342985153198242,5.5213847160339355,2,3.9070608615875244,descriptive model-only metrics; phase absent for inactive limbs
A4_delayed_full_s01,6.650927490156064,0.07476681470870972,5,8.898776418242491,9.006433166547534,0.10765674830504324,26.528629302978516,5.445771217346191,2,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
A4_delayed_full_s02,5.099279384402549,0.15649665892124176,5,9.343715239154616,9.292351679771265,-0.05136355938335058,23.606529235839844,4.853477478027344,2,3.8163859844207764,descriptive model-only metrics; phase absent for inactive limbs
A4_delayed_full_s03,4.266416444405508,0.12198734283447266,4,8.620689655172413,8.577555396711936,-0.04313425846047636,21.52126121520996,4.077319622039795,2,4.660608768463135,descriptive model-only metrics; phase absent for inactive limbs
A4_delayed_full_s04,4.905938787839237,0.4365122616291046,4,8.898776418242491,8.9349535382416,0.036177119999109664,26.768226623535156,5.673313140869141,2,4.670910835266113,descriptive model-only metrics; phase absent for inactive limbs
A4_delayed_full_s05,4.796162399500778,0.04036463052034378,3,8.898776418242491,8.9349535382416,0.036177119999109664,22.871788024902344,4.283378601074219,2,3.7547967433929443,descriptive model-only metrics; phase absent for inactive limbs
A4_delayed_full_s06,4.877803294107667,0.29066675901412964,4,9.03781979977753,8.9349535382416,-0.10286626153592948,24.388221740722656,4.8743791580200195,1,3.338648796081543,descriptive model-only metrics; phase absent for inactive limbs
A4_delayed_full_s07,5.105018306571459,0.2038314938545227,4,8.620689655172413,8.666904932094353,0.04621527692193972,24.917991638183594,5.112494468688965,2,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
A4_delayed_no_feedback_s00,4.3108154563779735,0.24190278351306915,4,8.759733036707452,8.845604002859185,0.08587096615173273,26.3431396484375,5.523714065551758,2,3.9070608615875244,descriptive model-only metrics; phase absent for inactive limbs
A4_delayed_no_feedback_s01,6.650979012112078,0.0770980566740036,5,8.898776418242491,9.006433166547534,0.10765674830504324,26.528640747070312,5.446048736572266,2,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
A4_delayed_no_feedback_s02,5.084957724827055,0.15355609357357025,5,9.343715239154616,9.292351679771265,-0.05136355938335058,23.606548309326172,4.853221893310547,2,3.8246278762817383,descriptive model-only metrics; phase absent for inactive limbs
A4_delayed_no_feedback_s03,4.20398815305664,0.10947290807962418,4,8.620689655172413,8.577555396711936,-0.04313425846047636,21.521286010742188,4.077940940856934,2,4.647876262664795,descriptive model-only metrics; phase absent for inactive limbs
A4_delayed_no_feedback_s04,4.916623279418117,0.4330746829509735,4,8.898776418242491,8.9349535382416,0.036177119999109664,26.768203735351562,5.673061847686768,2,4.663288593292236,descriptive model-only metrics; phase absent for inactive limbs
A4_delayed_no_feedback_s05,4.751893387735858,0.058191750198602676,3,8.898776418242491,8.9349535382416,0.036177119999109664,22.871810913085938,4.283235549926758,2,3.7522921562194824,descriptive model-only metrics; phase absent for inactive limbs
A4_delayed_no_feedback_s06,4.86539759106847,0.2928808033466339,4,9.03781979977753,8.9349535382416,-0.10286626153592948,24.388416290283203,4.877472877502441,1,3.338648796081543,descriptive model-only metrics; phase absent for inactive limbs
A4_delayed_no_feedback_s07,5.092061404930458,0.19866633415222168,4,8.481646273637374,8.666904932094353,0.18525865845697886,24.91819190979004,5.114600658416748,2,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
A4_noisy_full_s00,4.383474200298644,0.24103820323944092,4,8.759733036707452,8.845604002859185,0.08587096615173273,26.342987060546875,5.520358562469482,2,3.9070608615875244,descriptive model-only metrics; phase absent for inactive limbs
A4_noisy_full_s01,6.627290807061174,0.08580318838357925,5,8.898776418242491,9.006433166547534,0.10765674830504324,26.5286865234375,5.445703506469727,2,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
A4_noisy_full_s02,5.084140631198186,0.17014466226100922,5,9.343715239154616,9.363831308077199,0.020116068922582997,23.60665512084961,4.855131149291992,2,3.842771291732788,descriptive model-only metrics; phase absent for inactive limbs
A4_noisy_full_s03,4.175636455543508,0.12439781427383423,4,8.620689655172413,8.577555396711936,-0.04313425846047636,21.521228790283203,4.076282024383545,2,4.676519870758057,descriptive model-only metrics; phase absent for inactive limbs
A4_noisy_full_s04,5.128217736616725,0.4293295443058014,4,8.898776418242491,8.9349535382416,0.036177119999109664,26.767982482910156,5.670354843139648,2,4.6499342918396,descriptive model-only metrics; phase absent for inactive limbs
A4_noisy_full_s05,4.644533457621729,0.08468509465456009,3,8.898776418242491,8.9349535382416,0.036177119999109664,22.871694564819336,4.28285026550293,2,3.804917097091675,descriptive model-only metrics; phase absent for inactive limbs
A4_noisy_full_s06,4.8320588981781984,0.27165502309799194,4,9.03781979977753,8.9349535382416,-0.10286626153592948,24.388362884521484,4.876156330108643,1,3.2661633491516113,descriptive model-only metrics; phase absent for inactive limbs
A4_noisy_full_s07,5.07182896765629,0.1880474090576172,4,8.481646273637374,8.577555396711936,0.09590912307456279,24.917940139770508,5.111252784729004,2,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
A4_noisy_no_feedback_s00,4.3108154563779735,0.24190278351306915,4,8.759733036707452,8.845604002859185,0.08587096615173273,26.3431396484375,5.523714065551758,2,3.9070608615875244,descriptive model-only metrics; phase absent for inactive limbs
A4_noisy_no_feedback_s01,6.650979012112078,0.0770980566740036,5,8.898776418242491,9.006433166547534,0.10765674830504324,26.528640747070312,5.446048736572266,2,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
A4_noisy_no_feedback_s02,5.084957724827055,0.15355609357357025,5,9.343715239154616,9.292351679771265,-0.05136355938335058,23.606548309326172,4.853221893310547,2,3.8246278762817383,descriptive model-only metrics; phase absent for inactive limbs
A4_noisy_no_feedback_s03,4.20398815305664,0.10947290807962418,4,8.620689655172413,8.577555396711936,-0.04313425846047636,21.521286010742188,4.077940940856934,2,4.647876262664795,descriptive model-only metrics; phase absent for inactive limbs
A4_noisy_no_feedback_s04,4.916623279418117,0.4330746829509735,4,8.898776418242491,8.9349535382416,0.036177119999109664,26.768203735351562,5.673061847686768,2,4.663288593292236,descriptive model-only metrics; phase absent for inactive limbs
A4_noisy_no_feedback_s05,4.751893387735858,0.058191750198602676,3,8.898776418242491,8.9349535382416,0.036177119999109664,22.871810913085938,4.283235549926758,2,3.7522921562194824,descriptive model-only metrics; phase absent for inactive limbs
A4_noisy_no_feedback_s06,4.86539759106847,0.2928808033466339,4,9.03781979977753,8.9349535382416,-0.10286626153592948,24.388416290283203,4.877472877502441,1,3.338648796081543,descriptive model-only metrics; phase absent for inactive limbs
A4_noisy_no_feedback_s07,5.092061404930458,0.19866633415222168,4,8.481646273637374,8.666904932094353,0.18525865845697886,24.91819190979004,5.114600658416748,2,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
A4_normal_full_s00,4.319719305165413,0.2188914567232132,4,8.759733036707452,8.845604002859185,0.08587096615173273,26.3429012298584,5.519791603088379,2,3.9070608615875244,descriptive model-only metrics; phase absent for inactive limbs
A4_normal_full_s01,6.655384427214007,0.07930698990821838,5,8.898776418242491,9.006433166547534,0.10765674830504324,26.528593063354492,5.445065975189209,2,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
A4_normal_full_s02,5.0920591547484975,0.15438486635684967,5,9.343715239154616,9.292351679771265,-0.05136355938335058,23.60651969909668,4.852449417114258,2,3.8545501232147217,descriptive model-only metrics; phase absent for inactive limbs
A4_normal_full_s03,4.181555257239391,0.12109173089265823,4,8.620689655172413,8.577555396711936,-0.04313425846047636,21.52123260498047,4.076860427856445,2,4.704807758331299,descriptive model-only metrics; phase absent for inactive limbs
A4_normal_full_s04,4.95130886866838,0.4284399449825287,4,8.898776418242491,8.9349535382416,0.036177119999109664,26.76820945739746,5.673360824584961,2,4.699162483215332,descriptive model-only metrics; phase absent for inactive limbs
A4_normal_full_s05,4.705957587305716,0.08595776557922363,3,8.898776418242491,8.9349535382416,0.036177119999109664,22.87179946899414,4.283823013305664,2,3.765836000442505,descriptive model-only metrics; phase absent for inactive limbs
A4_normal_full_s06,4.870464632196412,0.25831139087677,4,9.03781979977753,8.9349535382416,-0.10286626153592948,24.388423919677734,4.876720905303955,1,3.338648796081543,descriptive model-only metrics; phase absent for inactive limbs
A4_normal_full_s07,5.0931127371264475,0.1946149468421936,4,8.620689655172413,8.666904932094353,0.04621527692193972,24.917984008789062,5.112625598907471,2,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
A4_normal_no_feedback_s00,4.3108154563779735,0.24190278351306915,4,8.759733036707452,8.845604002859185,0.08587096615173273,26.3431396484375,5.523714065551758,2,3.9070608615875244,descriptive model-only metrics; phase absent for inactive limbs
A4_normal_no_feedback_s01,6.650979012112078,0.0770980566740036,5,8.898776418242491,9.006433166547534,0.10765674830504324,26.528640747070312,5.446048736572266,2,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
A4_normal_no_feedback_s02,5.084957724827055,0.15355609357357025,5,9.343715239154616,9.292351679771265,-0.05136355938335058,23.606548309326172,4.853221893310547,2,3.8246278762817383,descriptive model-only metrics; phase absent for inactive limbs
A4_normal_no_feedback_s03,4.20398815305664,0.10947290807962418,4,8.620689655172413,8.577555396711936,-0.04313425846047636,21.521286010742188,4.077940940856934,2,4.647876262664795,descriptive model-only metrics; phase absent for inactive limbs
A4_normal_no_feedback_s04,4.916623279418117,0.4330746829509735,4,8.898776418242491,8.9349535382416,0.036177119999109664,26.768203735351562,5.673061847686768,2,4.663288593292236,descriptive model-only metrics; phase absent for inactive limbs
A4_normal_no_feedback_s05,4.751893387735858,0.058191750198602676,3,8.898776418242491,8.9349535382416,0.036177119999109664,22.871810913085938,4.283235549926758,2,3.7522921562194824,descriptive model-only metrics; phase absent for inactive limbs
A4_normal_no_feedback_s06,4.86539759106847,0.2928808033466339,4,9.03781979977753,8.9349535382416,-0.10286626153592948,24.388416290283203,4.877472877502441,1,3.338648796081543,descriptive model-only metrics; phase absent for inactive limbs
A4_normal_no_feedback_s07,5.092061404930458,0.19866633415222168,4,8.481646273637374,8.666904932094353,0.18525865845697886,24.91819190979004,5.114600658416748,2,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
A5_late_full_s00,1.6123092524864626,0.2860982418060303,4,8.759733036707452,8.845604002859185,0.08587096615173273,20.380985260009766,4.263775825500488,2,3.9797208309173584,descriptive model-only metrics; phase absent for inactive limbs
A5_late_full_s01,1.960688743224346,0.08631880581378937,5,8.898776418242491,9.006433166547534,0.10765674830504324,20.523744583129883,4.212915420532227,2,3.911298990249634,descriptive model-only metrics; phase absent for inactive limbs
A5_late_full_s02,1.5919423246528308,0.16757163405418396,5,9.343715239154616,9.292351679771265,-0.05136355938335058,18.263904571533203,3.747542381286621,2,3.831021308898926,descriptive model-only metrics; phase absent for inactive limbs
A5_late_full_s03,2.0067218767496833,0.12499713152647018,4,8.620689655172413,8.666904932094353,0.04621527692193972,16.651203155517578,3.1496379375457764,2,3.9898834228515625,descriptive model-only metrics; phase absent for inactive limbs
A5_late_full_s04,1.780807932180317,0.3158967196941376,4,8.898776418242491,8.9349535382416,0.036177119999109664,20.707542419433594,4.38381290435791,2,4.262119293212891,descriptive model-only metrics; phase absent for inactive limbs
A5_late_full_s05,1.5522090377426243,0.0746026262640953,3,8.898776418242491,8.9349535382416,0.036177119999109664,17.69571304321289,3.312445640563965,2,3.7684428691864014,descriptive model-only metrics; phase absent for inactive limbs
A5_late_full_s06,1.7291784011940274,0.27691566944122314,4,9.03781979977753,8.9349535382416,-0.10286626153592948,18.867414474487305,3.762566566467285,1,3.338648796081543,descriptive model-only metrics; phase absent for inactive limbs
A5_late_full_s07,1.6143677760792834,0.22630716860294342,4,8.481646273637374,8.666904932094353,0.18525865845697886,19.277870178222656,3.948735237121582,2,3.911298990249634,descriptive model-only metrics; phase absent for inactive limbs
A5_late_no_dn_s00,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_late_no_dn_s01,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_late_no_dn_s02,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_late_no_dn_s03,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_late_no_dn_s04,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_late_no_dn_s05,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_late_no_dn_s06,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_late_no_dn_s07,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_left_bias_full_s00,3.8025695317426935,,1,8.898776418242491,8.9349535382416,0.036177119999109664,13.347816467285156,2.666958808898926,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_left_bias_full_s01,3.871948531731021,0.1692996472120285,2,9.17686318131257,9.292351679771265,0.11548849845869569,13.800665855407715,2.6838669776916504,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_left_bias_full_s02,3.694803156736924,0.06907317042350769,2,9.454949944382648,9.113652609006433,-0.34129733537621476,12.137041091918945,2.1780545711517334,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_left_bias_full_s03,2.071115738999062,,1,7.78642936596218,7.862759113652609,0.076329747690429,9.103134155273438,1.053638219833374,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_left_bias_full_s04,3.3283775556000803,,1,8.898776418242491,8.9349535382416,0.036177119999109664,12.28827953338623,2.3529248237609863,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_left_bias_full_s05,3.3282122847755735,,1,8.898776418242491,8.9349535382416,0.036177119999109664,11.109857559204102,1.8311457633972168,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_left_bias_full_s06,4.160965938298868,0.11596815288066864,2,9.17686318131257,9.113652609006433,-0.06321057230613647,15.22032642364502,3.192072868347168,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_left_bias_full_s07,3.6013512487663872,,1,8.342602892102335,8.577555396711936,0.23495250460960193,13.162144660949707,2.5504302978515625,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_left_bias_no_dn_s00,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_left_bias_no_dn_s01,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_left_bias_no_dn_s02,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_left_bias_no_dn_s03,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_left_bias_no_dn_s04,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_left_bias_no_dn_s05,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_left_bias_no_dn_s06,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_left_bias_no_dn_s07,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_strong_full_s00,7.264675358338991,0.24222524464130402,5,9.232480533926585,9.220872051465332,-0.0116084824612539,42.18036651611328,9.385656356811523,2,9.183782577514648,descriptive model-only metrics; phase absent for inactive limbs
A5_strong_full_s01,8.089755184343833,0.08592508733272552,5,9.121245828698553,9.220872051465332,0.09962622276677813,42.87205505371094,9.729328155517578,2,8.897241592407227,descriptive model-only metrics; phase absent for inactive limbs
A5_strong_full_s02,7.646370801595855,0.2021075040102005,5,9.343715239154616,9.506790564689064,0.16307532553444837,38.411373138427734,8.72579574584961,2,7.878734111785889,descriptive model-only metrics; phase absent for inactive limbs
A5_strong_full_s03,4.967353838330638,0.16373975574970245,5,9.010011123470523,9.077912794853466,0.06790167138294301,35.41698455810547,8.441360473632812,2,8.55911922454834,descriptive model-only metrics; phase absent for inactive limbs
A5_strong_full_s04,6.8263438475357985,0.18183904886245728,5,9.232480533926585,9.292351679771265,0.059871145844679674,43.344444274902344,10.004220008850098,2,9.83803653717041,descriptive model-only metrics; phase absent for inactive limbs
A5_strong_full_s05,5.980485379577035,0.2617036998271942,5,9.343715239154616,9.292351679771265,-0.05136355938335058,37.28636932373047,8.352335929870605,2,7.22334098815918,descriptive model-only metrics; phase absent for inactive limbs
A5_strong_full_s06,5.5790980414133715,0.3367590010166168,6,8.991472005932517,8.9349535382416,-0.05651846769091584,39.274295806884766,9.134538650512695,3,5.493499755859375,descriptive model-only metrics; phase absent for inactive limbs
A5_strong_full_s07,5.499920739675253,0.26211753487586975,5,9.010011123470523,9.077912794853466,0.06790167138294301,40.44373321533203,8.929689407348633,2,8.223010063171387,descriptive model-only metrics; phase absent for inactive limbs
A5_strong_no_dn_s00,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_strong_no_dn_s01,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_strong_no_dn_s02,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_strong_no_dn_s03,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_strong_no_dn_s04,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_strong_no_dn_s05,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_strong_no_dn_s06,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_strong_no_dn_s07,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_weak_full_s00,1.001951763039461,,0,,,,9.989892959594727,0.02364949882030487,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_weak_full_s01,1.0007328831786304,,0,,,,9.66285514831543,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_weak_full_s02,1.0000926671845864,,0,,,,8.390771865844727,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_weak_full_s03,1.000012788180101,,0,,,,7.329341888427734,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_weak_full_s04,1.001994177698155,,0,,,,9.656604766845703,0.07699970155954361,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_weak_full_s05,1.0000626020407097,,0,,,,8.172065734863281,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_weak_full_s06,1.00209322117739,,0,,,,9.01917839050293,0.028751906007528305,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_weak_full_s07,1.0000203435791293,,0,,,,8.918411254882812,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_weak_no_dn_s00,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_weak_no_dn_s01,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_weak_no_dn_s02,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_weak_no_dn_s03,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_weak_no_dn_s04,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_weak_no_dn_s05,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_weak_no_dn_s06,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
A5_weak_no_dn_s07,0.0,,0,,,,0.0,0.0,0,0.0,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_direct_s00,4.300419384615116,0.22723768651485443,4,8.759733036707452,8.845604002859185,0.08587096615173273,26.342960357666016,5.521650791168213,6,9.896000862121582,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_direct_s01,6.661101479243982,0.07570800185203552,5,8.898776418242491,9.006433166547534,0.10765674830504324,26.528675079345703,5.446826934814453,6,9.895819664001465,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_direct_s02,5.093166921703606,0.15520593523979187,5,9.343715239154616,9.292351679771265,-0.05136355938335058,23.606515884399414,4.853000164031982,3,22.425052642822266,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_direct_s03,4.193142500935163,0.11654607206583023,4,8.620689655172413,8.577555396711936,-0.04313425846047636,21.52129364013672,4.077237606048584,6,9.896000862121582,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_direct_s04,4.92094124953121,0.4317237436771393,4,8.898776418242491,8.9349535382416,0.036177119999109664,26.76824951171875,5.674180030822754,6,9.895819664001465,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_direct_s05,4.845087179905057,0.09368827193975449,3,8.898776418242491,8.9349535382416,0.036177119999109664,22.871784210205078,4.283565521240234,3,22.425052642822266,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_direct_s06,4.865576409562563,0.3415561616420746,4,9.03781979977753,8.9349535382416,-0.10286626153592948,24.388513565063477,4.878756046295166,6,9.896000862121582,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_direct_s07,5.090366695216713,0.1917845457792282,4,8.481646273637374,8.666904932094353,0.18525865845697886,24.917903900146484,5.11327600479126,6,9.895819664001465,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_full_s00,4.319719305165413,0.2188914567232132,4,8.759733036707452,8.845604002859185,0.08587096615173273,26.3429012298584,5.519791603088379,2,3.9070608615875244,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_full_s01,6.655384427214007,0.07930698990821838,5,8.898776418242491,9.006433166547534,0.10765674830504324,26.528593063354492,5.445065975189209,2,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_full_s02,5.0920591547484975,0.15438486635684967,5,9.343715239154616,9.292351679771265,-0.05136355938335058,23.60651969909668,4.852449417114258,2,3.8545501232147217,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_full_s03,4.181555257239391,0.12109173089265823,4,8.620689655172413,8.577555396711936,-0.04313425846047636,21.52123260498047,4.076860427856445,2,4.704807758331299,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_full_s04,4.95130886866838,0.4284399449825287,4,8.898776418242491,8.9349535382416,0.036177119999109664,26.76820945739746,5.673360824584961,2,4.699162483215332,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_full_s05,4.705957587305716,0.08595776557922363,3,8.898776418242491,8.9349535382416,0.036177119999109664,22.87179946899414,4.283823013305664,2,3.765836000442505,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_full_s06,4.870464632196412,0.25831139087677,4,9.03781979977753,8.9349535382416,-0.10286626153592948,24.388423919677734,4.876720905303955,1,3.338648796081543,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_full_s07,5.0931127371264475,0.1946149468421936,4,8.620689655172413,8.666904932094353,0.04621527692193972,24.917984008789062,5.112625598907471,2,3.911513090133667,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_hand_cpg_s00,4.322127963924585,0.2251594066619873,4,8.759733036707452,8.845604002859185,0.08587096615173273,26.342914581298828,5.5199971199035645,4,7.432656764984131,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_hand_cpg_s01,6.655974703759544,0.07973217219114304,5,8.898776418242491,9.006433166547534,0.10765674830504324,26.528751373291016,5.446721076965332,3,7.283669471740723,descriptive model-only metrics; phase absent for inactive limbs
B1_novel_hand_cpg_s02,5.093631812082488,0.1550408899784088,5,9.343715239154616,9.292351679771265,-0.05136355938335058,23.60657501220703,4.853301048278809,4,7.391013145446777,descriptive model-only metrics; phase absent for inactive limbs
